Time, Lat, Lon, Bearing, GPS Speed, Revs(rpm),Speed(km/h),LPK(l/100km),CO2(g/km),Coolant(°C),Baro(mb),GPS Height(m)
1344496974262,00059.91071701,00010.81824780,00346.18,00076.21,02479.00,00076.00,00005.45,00144.03,00080.00,01010.70,00128.50
1344496974411,00059.91071701,00010.81824780,00346.18,00076.21,02479.00,00076.00,00005.45,00144.03,00080.00,01010.69,00128.50
1344496974562,00059.91071701,00010.81824780,00346.18,00076.21,02479.00,00076.00,00005.44,00143.85,00080.00,01010.84,00128.50
1344496974712,00059.91071701,00010.81824780,00346.18,00076.21,02479.00,00076.00,00005.44,00143.85,00080.00,01010.85,00128.50
1344496974863,00059.91071701,00010.81814289,00346.46,00076.02,02479.00,00076.00,00005.44,00143.85,00080.00,01010.87,00128.50
1344496975012,00059.91090393,00010.81814289,00346.46,00076.02,02479.00,00076.00,00005.44,00143.85,00080.00,01010.77,00128.08
1344496975161,00059.91090393,00010.81814289,00346.46,00076.02,02479.00,00076.00,00005.44,00143.85,00080.00,01010.85,00128.08
1344496975311,00059.91090393,00010.81814289,00346.46,00076.02,02479.00,00076.00,00005.44,00143.85,00080.00,01010.90,00128.08
1344496975465,00059.91090393,00010.81814289,00346.46,00076.02,02471.00,00076.00,00005.44,00143.85,00080.00,01010.81,00128.08
1344496975613,00059.91090393,00010.81814289,00346.46,00076.02,02471.00,00076.00,00005.44,00143.85,00080.00,01010.82,00128.08
1344496975762,00059.91090393,00010.81814289,00346.46,00076.02,02471.00,00076.00,00005.44,00143.85,00080.00,01010.72,00128.08
1344496975912,00059.91109848,00010.81802845,00346.42,00075.90,02471.00,00076.00,00005.42,00143.39,00080.00,01010.76,00127.93
1344496976065,00059.91109848,00010.81802845,00346.42,00075.90,02469.00,00076.00,00005.42,00143.39,00080.00,01010.85,00127.93
1344496976215,00059.91109848,00010.81802845,00346.42,00075.90,02469.00,00076.00,00005.42,00143.39,00080.00,01010.79,00127.93
1344496976364,00059.91109848,00010.81802845,00346.42,00075.90,02469.00,00076.00,00005.42,00143.39,00080.00,01010.77,00127.93
1344496976515,00059.91109848,00010.81802845,00346.42,00075.90,02469.00,00076.00,00005.42,00143.27,00080.00,01010.72,00127.93
1344496976666,00059.91109848,00010.81802845,00346.42,00075.90,02463.00,00076.00,00005.42,00143.27,00080.00,01010.69,00127.93
1344496976815,00059.91109848,00010.81802845,00346.42,00075.90,02463.00,00076.00,00005.42,00143.27,00080.00,01010.77,00127.93
1344496976965,00059.91128540,00010.81792450,00346.42,00075.44,02463.00,00076.00,00005.42,00143.27,00080.00,01010.71,00128.29
1344496977116,00059.91128540,00010.81792450,00346.42,00075.44,02463.00,00076.00,00005.40,00142.93,00080.00,01010.62,00128.29
1344496977266,00059.91128540,00010.81792450,00346.42,00075.44,02464.00,00076.00,00005.40,00142.93,00080.00,01010.69,00128.29
1344496977415,00059.91128540,00010.81792450,00346.42,00075.44,02464.00,00076.00,00005.40,00142.93,00080.00,01010.74,00128.29
1344496977566,00059.91128540,00010.81792450,00346.42,00075.44,02464.00,00076.00,00005.40,00142.93,00081.00,01010.84,00128.29
1344496977729,00059.91128540,00010.81792450,00346.42,00075.44,02464.00,00076.00,00005.40,00142.93,00081.00,01010.79,00128.29
1344496977866,00059.91146851,00010.81782341,00343.68,00075.84,02464.00,00076.00,00005.41,00142.98,00081.00,01010.79,00128.91
1344496978016,00059.91146851,00010.81782341,00343.68,00075.84,02457.00,00076.00,00005.41,00142.98,00081.00,01010.75,00128.91
1344496978166,00059.91146851,00010.81782341,00343.68,00075.84,02457.00,00075.00,00005.41,00142.98,00081.00,01010.83,00128.91
1344496978316,00059.91146851,00010.81782341,00343.68,00075.84,02457.00,00075.00,00005.41,00142.98,00081.00,01010.87,00128.91
1344496978465,00059.91146851,00010.81782341,00343.68,00075.84,02457.00,00075.00,00005.46,00144.48,00081.00,01010.76,00128.91
1344496978616,00059.91146851,00010.81782341,00343.68,00075.84,02457.00,00075.00,00005.46,00144.48,00081.00,01010.63,00128.91
1344496978766,00059.91146851,00010.81782341,00343.68,00075.84,02458.00,00075.00,00005.46,00144.48,00081.00,01010.78,00128.91
1344496978916,00059.91165161,00010.81772995,00342.97,00076.18,02458.00,00075.00,00005.46,00144.48,00081.00,01010.67,00129.77
1344496979065,00059.91165161,00010.81772995,00342.97,00076.18,02458.00,00075.00,00005.46,00144.54,00081.00,01010.72,00129.77
1344496979230,00059.91165161,00010.81772995,00342.97,00076.18,02454.00,00075.00,00005.46,00144.54,00081.00,01010.74,00129.77
1344496979366,00059.91165161,00010.81772995,00342.97,00076.18,02454.00,00075.00,00005.46,00144.54,00081.00,01010.73,00129.77
1344496979515,00059.91165161,00010.81772995,00342.97,00076.18,02454.00,00075.00,00005.46,00144.54,00081.00,01010.82,00129.77
1344496979671,00059.91165161,00010.81772995,00342.97,00076.18,02454.00,00075.00,00005.46,00144.30,00081.00,01010.69,00129.77
1344496979815,00059.91165161,00010.81772995,00342.97,00076.18,02454.00,00075.00,00005.46,00144.30,00081.00,01010.63,00129.77
1344496979966,00059.91183472,00010.81762791,00341.64,00076.29,02449.00,00075.00,00005.46,00144.30,00081.00,01010.67,00130.37
1344496980115,00059.91183472,00010.81762791,00341.64,00076.29,02449.00,00075.00,00005.46,00144.30,00081.00,01010.73,00130.37
1344496980266,00059.91183472,00010.81762791,00341.64,00076.29,02449.00,00075.00,00005.46,00144.30,00081.00,01010.78,00130.37
1344496980415,00059.91183472,00010.81762791,00341.64,00076.29,02449.00,00075.00,00005.68,00150.14,00081.00,01010.69,00130.37
1344496980572,00059.91183472,00010.81762791,00341.64,00076.29,02440.00,00075.00,00005.68,00150.14,00081.00,01010.65,00130.37
1344496980717,00059.91183472,00010.81762791,00341.64,00076.29,02440.00,00075.00,00005.68,00150.14,00081.00,01010.59,00130.37
1344496980865,00059.91201019,00010.81750107,00338.13,00075.60,02440.00,00075.00,00005.68,00150.14,00081.00,01010.74,00130.37
1344496981016,00059.91201019,00010.81750107,00338.13,00075.60,02440.00,00075.00,00005.77,00152.64,00081.00,01010.72,00130.88
1344496981166,00059.91201019,00010.81750107,00338.13,00075.60,02440.00,00075.00,00005.77,00152.64,00081.00,01010.74,00130.88
1344496981315,00059.91201019,00010.81750107,00338.13,00075.60,02440.00,00075.00,00005.77,00152.64,00081.00,01010.71,00130.88
1344496981466,00059.91201019,00010.81750107,00338.13,00075.60,02440.00,00075.00,00005.77,00152.64,00082.00,01010.67,00130.88
1344496981615,00059.91201019,00010.81750107,00338.13,00075.60,02440.00,00075.00,00005.77,00152.64,00082.00,01010.58,00130.88
1344496981766,00059.91201019,00010.81750107,00338.13,00075.60,02440.00,00075.00,00005.77,00152.64,00082.00,01010.58,00130.88
1344496981917,00059.91218948,00010.81736469,00338.16,00075.30,02435.00,00075.00,00005.77,00152.64,00082.00,01010.74,00131.40
1344496982066,00059.91218948,00010.81736469,00338.16,00075.30,02435.00,00075.00,00005.77,00152.64,00082.00,01010.67,00131.40
1344496982215,00059.91218948,00010.81736469,00338.16,00075.30,02435.00,00075.00,00005.77,00152.64,00082.00,01010.70,00131.40
1344496982365,00059.91218948,00010.81736469,00338.16,00075.30,02435.00,00075.00,00005.99,00158.42,00082.00,01010.70,00131.40
1344496982515,00059.91218948,00010.81736469,00338.16,00075.30,02435.00,00075.00,00005.99,00158.42,00082.00,01010.69,00131.40
1344496982666,00059.91218948,00010.81736469,00338.16,00075.30,02436.00,00075.00,00005.99,00158.42,00082.00,01010.61,00131.40
1344496982815,00059.91218948,00010.81736469,00338.16,00075.30,02436.00,00075.00,00005.99,00158.42,00082.00,01010.70,00131.40
1344496982965,00059.91236496,00010.81720543,00333.25,00075.13,02436.00,00075.00,00006.22,00164.58,00082.00,01010.66,00131.85
1344496983117,00059.91236496,00010.81720543,00333.25,00075.13,02433.00,00075.00,00006.22,00164.58,00082.00,01010.75,00131.85
1344496983265,00059.91236496,00010.81720543,00333.25,00075.13,02433.00,00075.00,00006.22,00164.58,00082.00,01010.76,00131.85
1344496983415,00059.91236496,00010.81720543,00333.25,00075.13,02433.00,00075.00,00006.22,00164.58,00082.00,01010.69,00131.85
1344496983566,00059.91236496,00010.81720543,00333.25,00075.13,02433.00,00075.00,00006.22,00164.58,00083.00,01010.74,00131.85
1344496983717,00059.91236496,00010.81720543,00333.25,00075.13,02433.00,00075.00,00005.98,00158.29,00083.00,01010.85,00131.85
1344496983870,00059.91253662,00010.81704712,00332.39,00074.76,02440.00,00075.00,00005.98,00158.29,00083.00,01010.84,00131.85
1344496984017,00059.91253662,00010.81704712,00332.39,00074.76,02440.00,00075.00,00005.98,00158.29,00083.00,01010.78,00132.15
1344496984169,00059.91253662,00010.81704712,00332.39,00074.76,02440.00,00075.00,00005.98,00158.29,00083.00,01010.59,00132.15
1344496984318,00059.91253662,00010.81704712,00332.39,00074.76,02440.00,00075.00,00005.98,00158.29,00083.00,01010.72,00132.15
1344496984467,00059.91253662,00010.81704712,00332.39,00074.76,02440.00,00075.00,00005.77,00152.64,00083.00,01010.73,00132.15
1344496984618,00059.91253662,00010.81704712,00332.39,00074.76,02442.00,00075.00,00005.77,00152.64,00083.00,01010.64,00132.15
1344496984767,00059.91253662,00010.81704712,00332.39,00074.76,02442.00,00075.00,00005.77,00152.64,00083.00,01010.64,00132.15
1344496984917,00059.91271210,00010.81684494,00331.83,00074.02,02442.00,00075.00,00005.66,00149.71,00083.00,01010.61,00132.18
1344496985068,00059.91271210,00010.81684494,00331.83,00074.02,02434.00,00075.00,00005.66,00149.71,00083.00,01010.60,00132.18
1344496985219,00059.91271210,00010.81684494,00331.83,00074.02,02434.00,00075.00,00005.66,00149.71,00083.00,01010.74,00132.18
1344496985370,00059.91271210,00010.81684494,00331.83,00074.02,02434.00,00075.00,00005.66,00149.71,00083.00,01010.52,00132.18
1344496985519,00059.91271210,00010.81684494,00331.83,00074.02,02434.00,00075.00,00005.66,00149.71,00083.00,01010.55,00132.18
1344496985672,00059.91271210,00010.81684494,00331.83,00074.02,02434.00,00075.00,00005.64,00149.22,00083.00,01010.78,00132.18
1344496985823,00059.91271210,00010.81684494,00331.83,00074.02,02434.00,00075.00,00005.64,00149.22,00083.00,01010.62,00132.18
1344496985974,00059.91287613,00010.81665802,00331.42,00074.87,02424.00,00074.00,00005.64,00149.22,00083.00,01010.59,00133.15
1344496986121,00059.91287613,00010.81665802,00331.42,00074.87,02424.00,00074.00,00005.64,00149.22,00083.00,01010.62,00133.15
1344496986272,00059.91287613,00010.81665802,00331.42,00074.87,02424.00,00074.00,00005.64,00149.22,00083.00,01010.72,00133.15
1344496986421,00059.91287613,00010.81665802,00331.42,00074.87,02424.00,00074.00,00005.69,00150.61,00083.00,01010.75,00133.15
1344496986576,00059.91287613,00010.81665802,00331.42,00074.87,02416.00,00074.00,00005.69,00150.61,00083.00,01010.70,00133.15
1344496986724,00059.91287613,00010.81665802,00331.42,00074.87,02416.00,00074.00,00005.69,00150.61,00083.00,01010.62,00133.15
1344496986875,00059.91302490,00010.81650066,00331.14,00074.98,02416.00,00074.00,00006.02,00159.30,00083.00,01010.63,00133.15
1344496987025,00059.91302490,00010.81650066,00331.14,00074.98,02416.00,00074.00,00006.02,00159.30,00083.00,01010.61,00133.57
1344496987175,00059.91302490,00010.81650066,00331.14,00074.98,02416.00,00074.00,00006.02,00159.30,00083.00,01010.57,00133.57
1344496987338,00059.91302490,00010.81650066,00331.14,00074.98,02416.00,00074.00,00006.02,00159.30,00083.00,01010.55,00133.57
1344496987515,00059.91302490,00010.81650066,00331.14,00074.98,02416.00,00074.00,00006.02,00159.30,00084.00,01010.52,00133.57
1344496987663,00059.91302490,00010.81650066,00331.14,00074.98,02416.00,00074.00,00005.91,00156.24,00084.00,01010.64,00133.57
1344496987815,00059.91302490,00010.81650066,00331.14,00074.98,02404.00,00074.00,00005.91,00156.24,00084.00,01010.48,00133.57
1344496987964,00059.91317368,00010.81634235,00331.20,00074.73,02404.00,00074.00,00005.91,00156.24,00084.00,01010.66,00133.44
1344496988129,00059.91317368,00010.81634235,00331.20,00074.73,02404.00,00074.00,00005.91,00156.24,00084.00,01010.82,00133.44
1344496988266,00059.91317368,00010.81634235,00331.20,00074.73,02404.00,00074.00,00005.91,00156.24,00084.00,01010.30,00133.44
1344496988415,00059.91317368,00010.81634235,00331.20,00074.73,02404.00,00074.00,00005.88,00155.47,00084.00,01010.34,00133.44
1344496988565,00059.91317368,00010.81634235,00331.20,00074.73,02401.00,00074.00,00005.88,00155.47,00084.00,01010.11,00133.44
1344496988715,00059.91317368,00010.81634235,00331.20,00074.73,02401.00,00074.00,00005.88,00155.47,00084.00,01010.43,00133.44
1344496988865,00059.91333008,00010.81617355,00331.00,00074.06,02401.00,00074.00,00006.10,00155.47,00084.00,01010.54,00133.44
1344496989016,00059.91333008,00010.81617355,00331.00,00074.06,02401.00,00074.00,00006.10,00161.36,00084.00,01010.54,00133.32
1344496989166,00059.91333008,00010.81617355,00331.00,00074.06,02398.00,00074.00,00006.10,00161.36,00084.00,01010.29,00133.32
1344496989316,00059.91333008,00010.81617355,00331.00,00074.06,02398.00,00073.00,00006.10,00161.36,00084.00,01010.23,00133.32
1344496989465,00059.91333008,00010.81617355,00331.00,00074.06,02398.00,00073.00,00006.10,00161.36,00084.00,01010.37,00133.32
1344496989618,00059.91333008,00010.81617355,00331.00,00074.06,02398.00,00073.00,00006.53,00172.61,00084.00,01010.34,00133.32
1344496989765,00059.91333008,00010.81617355,00331.00,00074.06,02393.00,00073.00,00006.53,00172.61,00084.00,01010.37,00133.32
1344496989915,00059.91349792,00010.81599808,00331.41,00074.08,02393.00,00073.00,00006.53,00172.61,00084.00,01010.46,00133.06
1344496990066,00059.91349792,00010.81599808,00331.41,00074.08,02393.00,00073.00,00006.53,00172.61,00084.00,01010.38,00133.06
1344496990216,00059.91349792,00010.81599808,00331.41,00074.08,02393.00,00073.00,00006.53,00172.61,00084.00,01010.38,00133.06
1344496990367,00059.91349792,00010.81599808,00331.41,00074.08,02393.00,00073.00,00006.75,00178.41,00084.00,01010.37,00133.06
1344496990517,00059.91349792,00010.81599808,00331.41,00074.08,02395.00,00073.00,00006.75,00178.41,00084.00,01010.46,00133.06
1344496990671,00059.91349792,00010.81599808,00331.41,00074.08,02395.00,00074.00,00006.75,00178.41,00084.00,01010.42,00133.06
1344496990818,00059.91349792,00010.81599808,00331.41,00074.08,02395.00,00074.00,00006.75,00176.14,00084.00,01010.40,00133.06
1344496990967,00059.91366196,00010.81582928,00331.41,00073.92,02395.00,00074.00,00006.66,00176.14,00084.00,01010.29,00132.80
1344496991125,00059.91366196,00010.81582928,00331.41,00073.92,02392.00,00074.00,00006.66,00176.14,00084.00,01010.33,00132.80
1344496991270,00059.91366196,00010.81582928,00331.41,00073.92,02392.00,00074.00,00006.66,00176.14,00084.00,01010.44,00132.80
1344496991429,00059.91366196,00010.81582928,00331.41,00073.92,02392.00,00074.00,00006.66,00176.14,00085.00,01010.40,00132.80
1344496991568,00059.91366196,00010.81582928,00331.41,00073.92,02392.00,00074.00,00006.66,00176.14,00085.00,01010.39,00132.80
1344496991720,00059.91366196,00010.81582928,00331.41,00073.92,02392.00,00074.00,00006.65,00175.92,00085.00,01010.36,00132.80
1344496991870,00059.91382599,00010.81566143,00331.24,00073.81,02392.00,00074.00,00006.65,00175.92,00085.00,01010.32,00132.80
1344496992018,00059.91382599,00010.81566143,00331.24,00073.81,02392.00,00073.00,00006.65,00175.92,00085.00,01010.29,00132.44
1344496992168,00059.91382599,00010.81566143,00331.24,00073.81,02392.00,00073.00,00006.65,00175.92,00085.00,01010.34,00132.44
1344496992319,00059.91382599,00010.81566143,00331.24,00073.81,02392.00,00073.00,00006.63,00175.26,00085.00,01010.36,00132.44
1344496992469,00059.91382599,00010.81566143,00331.24,00073.81,02392.00,00073.00,00006.63,00175.26,00085.00,01010.58,00132.44
1344496992618,00059.91382599,00010.81566143,00331.24,00073.81,02392.00,00073.00,00006.63,00175.26,00085.00,01010.32,00132.44
1344496992769,00059.91382599,00010.81566143,00331.24,00073.81,02392.00,00073.00,00006.63,00175.26,00085.00,01010.40,00132.44
1344496992919,00059.91399002,00010.81549072,00331.64,00074.06,02392.00,00073.00,00006.51,00172.18,00085.00,01010.30,00132.15
1344496993070,00059.91399002,00010.81549072,00331.64,00074.06,02394.00,00073.00,00006.51,00172.18,00085.00,01010.31,00132.15
1344496993220,00059.91399002,00010.81549072,00331.64,00074.06,02394.00,00073.00,00006.51,00172.18,00085.00,01010.25,00132.15
1344496993371,00059.91399002,00010.81549072,00331.64,00074.06,02394.00,00073.00,00006.51,00172.18,00085.00,01010.29,00132.15
1344496993519,00059.91399002,00010.81549072,00331.64,00074.06,02394.00,00073.00,00006.51,00172.18,00085.00,01010.30,00132.15
1344496993671,00059.91399002,00010.81549072,00331.64,00074.06,02394.00,00073.00,00006.05,00160.02,00085.00,01010.34,00132.15
1344496993820,00059.91399002,00010.81549072,00331.64,00074.06,02381.00,00073.00,00006.05,00160.02,00085.00,01010.26,00132.15
1344496993969,00059.91415405,00010.81532001,00331.91,00073.58,02381.00,00073.00,00006.05,00160.02,00085.00,01010.23,00131.86
1344496994120,00059.91415405,00010.81532001,00331.91,00073.58,02381.00,00073.00,00006.05,00160.02,00085.00,01010.22,00131.86
1344496994270,00059.91415405,00010.81532001,00331.91,00073.58,02381.00,00073.00,00006.05,00160.02,00085.00,01010.22,00131.86
1344496994420,00059.91415405,00010.81532001,00331.91,00073.58,02381.00,00073.00,00006.13,00162.21,00085.00,01010.21,00131.86
1344496994570,00059.91415405,00010.81532001,00331.91,00073.58,02378.00,00073.00,00006.13,00162.21,00085.00,01010.31,00131.86
1344496994721,00059.91415405,00010.81532001,00331.91,00073.58,02378.00,00073.00,00006.13,00162.21,00085.00,01010.09,00131.86
1344496994870,00059.91431808,00010.81514740,00332.33,00073.66,02378.00,00073.00,00006.13,00162.21,00085.00,01010.12,00131.86
1344496995021,00059.91431808,00010.81514740,00332.33,00073.66,02378.00,00073.00,00006.01,00158.95,00085.00,01010.19,00131.58
1344496995172,00059.91431808,00010.81514740,00332.33,00073.66,02375.00,00073.00,00006.01,00158.95,00085.00,01010.22,00131.58
1344496995322,00059.91431808,00010.81514740,00332.33,00073.66,02375.00,00073.00,00006.01,00158.95,00085.00,01010.22,00131.58
1344496995471,00059.91431808,00010.81514740,00332.33,00073.66,02375.00,00073.00,00006.01,00158.95,00084.00,01010.20,00131.58
1344496995621,00059.91431808,00010.81514740,00332.33,00073.66,02375.00,00073.00,00006.00,00158.75,00084.00,01009.87,00131.58
1344496995771,00059.91431808,00010.81514740,00332.33,00073.66,02363.00,00073.00,00006.00,00158.75,00084.00,01009.95,00131.58
1344496995920,00059.91448593,00010.81496716,00332.39,00073.39,02363.00,00073.00,00006.00,00158.75,00084.00,01010.23,00131.75
1344496996071,00059.91448593,00010.81496716,00332.39,00073.39,02363.00,00073.00,00006.00,00158.75,00084.00,01010.23,00131.75
